size,num_sections,num_unique_sections,section_names_entropy,avg_section_size,min_section_size,max_section_size,total_section_size,avg_entropy,min_entropy,max_entropy,has_packed_sections,has_executable_sections,writable_executable_sections,num_imports,num_unique_dlls,num_unique_imports,imports_to_dlls_ratio,has_import_name_mismatches,suspicious_imports_count,num_exports,suspicious_exports,suspicious_api_chains,has_delayed_imports,is_dll,is_executable,is_system_file,has_aslr,has_dep,is_signed,has_rich_header,rich_header_entries,num_strings,avg_string_length,has_suspicious_strings,has_anti_debug,has_vm_detection_imports,has_vm_detection_strings,has_vm_mac_addresses,has_anti_debug_imports,has_anti_debug_strings,has_process_creation_imports,has_createprocess,has_setwindowshookex,has_nop_sleds,has_resources,num_resources,has_embedded_exe,has_debug,has_tls,has_relocations,ep_in_first_section,ep_in_last_section,ep_section_entropy,has_suspicious_sections,Family_Label,label
674816,7,7,2.807354922,96256,0,358400,673792,3.550660976,0,6.629614147,1,1,0,72,1,72,72,0,4,0,0,0,0,0,2,0,64,256,0,0,0,2471,9.121813031,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,6.629614147,0,Benign,0
189856,7,7,2.807354922,25161.14286,4096,114688,176128,3.096584861,0.015920183,6.274992202,0,1,0,144,37,144,3.891891892,1,4,0,0,0,0,0,2,0,64,256,0,0,0,1317,11.37433561,1,1,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,6.274992202,0,Benign,0
208536,6,6,2.584962501,32768,512,141824,196608,4.920835951,3.30125065,6.280542703,0,1,0,194,14,194,13.85714286,0,3,0,0,0,0,0,2,0,64,256,0,0,0,1499,14.94996664,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,6.280542703,0,Benign,0
988672,8,8,3,123456,0,774656,987648,2.513980778,0,6.130075507,1,1,0,149,3,148,49.66666667,0,4,0,0,1,0,0,2,0,64,256,0,0,0,6997,18.59511219,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,6.12669412,0,Benign,0
127984,7,7,2.807354922,15067.42857,512,72704,105472,2.935980988,0.605522743,5.622616073,0,1,0,45,9,45,5,0,2,0,0,0,0,0,2,0,64,256,0,0,0,839,19.18593564,1,1,0,0,0,1,1,0,0,0,0,1,8,0,1,0,0,1,0,5.528435369,0,Benign,0
493432,5,5,2.321928095,96665.6,3584,378368,483328,4.935310852,2.556937441,6.706027133,0,1,0,254,10,254,25.4,1,7,0,0,0,0,0,2,0,64,256,0,0,0,2888,14.86391967,1,1,0,0,0,1,1,1,0,0,0,1,11,0,1,0,0,1,0,6.614337886,0,Benign,0
52844608,8,8,3,6604096,512,26627072,52832768,4.504866237,0.020393135,6.451468871,0,1,0,49,1,49,49,0,2,0,0,0,0,0,2,0,64,256,0,0,0,152023,49.36636562,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6.149319881,0,Benign,0
4191096,7,7,2.807354922,597065.1429,512,2861056,4179456,3.977015362,0,6.785559267,0,1,0,614,28,614,21.92857143,0,10,0,0,1,0,0,2,0,64,256,0,0,0,28603,17.11589693,1,1,0,1,0,1,1,1,0,1,1,1,2,0,1,1,0,1,0,6.674999522,0,Benign,0
185344,10,10,3.321928095,18432,0,136192,184320,3.57703391,0,6.034787826,1,1,0,121,3,121,40.33333333,0,0,0,0,0,0,0,2,0,0,0,0,0,0,872,11.73853211,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,6.034787826,0,Benign,0
36864,7,7,2.807354922,4681.142857,4096,8192,32768,1.477505114,0.015920183,4.5552852,0,1,0,45,5,45,9,0,2,0,0,0,0,0,2,0,64,256,0,0,0,188,9.29787234,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,4.5552852,0,Benign,0
393216,4,4,2,97280,8192,311296,389120,6.772932674,5.963076673,7.921804532,0,1,0,44,3,44,14.66666667,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4332,4.83910434,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,6.364340962,0,Ransomware,1
129632,8,8,3,15936,1024,108032,127488,2.898796494,0.160328726,7.077831292,0,1,0,237,4,237,59.25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,966,9.477225673,1,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,1,0,7.077831292,0,Ransomware,1
393216,4,4,2,97280,8192,311296,389120,6.777071177,5.961825717,7.922129893,0,1,0,46,3,46,15.33333333,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4303,4.799907042,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,6.376815639,0,Ransomware,1
158720,8,8,3,19712,512,103424,157696,4.758385356,0.020393135,7.992178856,0,1,0,110,6,110,18.33333333,0,0,1,0,0,0,0,2,0,0,256,0,0,0,1521,6.303747535,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,6.244939871,0,Ransomware,1
434176,4,4,2,107520,20480,221184,430080,6.112965392,2.259320763,7.886578749,0,1,0,79,7,79,11.28571429,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4410,5.091836735,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.5216453,0,Trojan,1
401408,4,4,2,99328,8192,348160,397312,5.380728737,2.20158589,7.946657562,0,1,0,48,3,48,16,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4273,4.834074421,1,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,1,0,6.083734171,0,Ransomware,1
448816,7,7,2.807354922,62610.28571,1536,304128,438272,4.165269187,0.015920183,6.130072964,0,1,0,243,27,243,9,0,4,0,0,0,0,0,2,0,64,256,0,0,0,1607,14.94835096,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,6.130072964,0,Benign,0
84992,10,10,3.321928095,8396.8,0,44032,83968,3.324706736,0,5.961111468,1,1,0,261,14,261,18.64285714,0,1,0,0,0,0,0,2,0,64,256,0,0,0,975,17.54769231,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,5.961111468,0,Benign,0
189440,5,5,2.321928095,37683.2,512,163840,188416,4.169599948,0.512775631,6.393137697,0,1,0,95,20,95,4.75,0,4,0,0,0,0,0,2,0,64,256,0,0,0,3777,26.48001059,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,5.931199962,0,Benign,0
130558792,11,11,3.459431619,11866810.18,512,106132992,130534912,3.50041637,0.077633162,6.778148788,0,1,0,629,17,629,37,1,15,2961,251,3,0,0,2,0,64,256,0,0,0,461007,21.06415087,1,1,0,1,0,1,1,1,1,0,1,1,6,0,1,1,0,1,0,6.777255444,0,Benign,0
178176,4,4,2,44288,3072,164864,177152,5.659378677,3.480207538,7.890908987,0,1,0,17,2,17,8.5,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1906,5.948058762,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,7.890908987,0,Spyware,1
110688,5,5,2.321928095,21708.8,512,101376,108544,4.194443688,1.496296555,7.126310701,0,1,0,6,1,6,6,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1132,6.143992933,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,5.15018064,0,Spyware,1
434176,4,4,2,107520,8192,364544,430080,5.624295803,3.959093273,7.736047784,0,1,0,69,5,69,13.8,0,4,1,0,0,0,0,2,0,0,0,0,0,0,4299,5.269597581,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.232182612,0,Trojan,1
434176,6,6,2.584962501,72106.66667,1024,361984,432640,4.515469973,0.26721301,7.987372508,0,1,1,25,2,25,12.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4635,5.0802589,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4.467472081,0,Trojan,1
434176,4,4,2,107520,8192,233472,430080,6.422445674,3.807231762,7.861112328,0,1,0,68,4,68,17,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4386,5.065663475,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.504720942,0,Trojan,1
211456,3,3,1.584962501,70144,2048,124416,210432,6.815457757,6.118568553,7.778495078,0,1,0,255,4,255,63.75,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2171,6.055274067,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,7.778495078,0,Spyware,1
12800,5,5,2.321928095,2355.2,512,6144,11776,4.215264147,0.183338792,6.065512459,0,1,0,54,14,54,3.857142857,0,2,0,0,0,0,0,2,0,64,256,0,0,0,202,15.34653465,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,5.811635197,0,Benign,0
47104,5,5,2.321928095,9216,512,34816,46080,4.263968486,0.183338792,5.976168465,0,1,0,88,5,88,17.6,0,2,0,0,0,0,0,2,0,64,256,0,0,0,595,10.28403361,1,0,0,0,0,1,1,0,0,0,0,1,4,0,1,0,0,1,0,5.727287059,0,Benign,0
151136,6,6,2.584962501,24832,1024,135168,148992,3.090592523,0,5.949732211,0,1,0,104,6,104,17.33333333,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1329,7.079006772,1,0,0,0,0,0,1,0,0,0,0,1,7,0,0,0,0,1,0,5.949732211,0,Trojan,1
65880,12,12,3.584962501,3882.666667,0,19968,46592,2.763958191,0,6.067663608,1,1,0,178,13,178,13.69230769,0,1,0,0,0,0,0,2,0,64,256,0,0,0,823,18.74119077,1,0,0,0,0,0,1,0,0,0,1,1,4,0,0,1,0,1,0,6.067663608,0,Benign,0
2962112,5,5,2.321928095,589824,10752,2138112,2949120,5.527231222,4.187306732,6.58530301,0,1,0,347,14,347,24.78571429,0,9,0,0,1,0,0,2,0,64,256,0,0,0,9722,12.89714051,1,1,0,0,0,1,1,1,0,1,0,1,11,0,1,1,0,1,0,6.434778287,0,Benign,0
113664,11,11,3.459431619,10240,0,88064,112640,3.157564742,0,6.209350953,1,1,0,88,12,88,7.333333333,0,1,0,0,0,0,0,2,0,64,256,0,0,0,857,10.30688448,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,6.209350953,0,Benign,0
110176,4,4,2,27008,512,102912,108032,4.175361377,1.57710668,7.131317399,0,0,0,9,3,9,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1122,6.121212121,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,7.131317399,0,Ransomware,1
103104,10,10,3.321928095,9523.2,0,66560,95232,3.302349488,0,6.226687341,1,1,0,174,6,174,29,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1035,14.06570048,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,6.226687341,0,Benign,0
372195,18,18,4.169925001,16588.88889,0,74752,298600,4.109930626,0,6.631196743,1,1,0,151,5,151,30.2,0,2,0,0,1,0,0,2,0,64,256,0,0,0,3045,13.84334975,1,0,0,0,0,0,1,0,0,0,1,1,4,0,0,1,0,1,0,6.175105773,0,Benign,0
471040,4,4,2,116736,8192,249856,466944,6.44877361,4.258259086,7.833442274,0,1,0,87,5,87,17.4,0,6,0,0,1,0,0,2,0,0,0,0,0,0,4550,5.106593407,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.488657981,0,Trojan,1
409600,4,4,2,101376,12288,335872,405504,6.086841381,4.993536061,7.985464136,0,1,0,48,3,48,16,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4485,4.851505017,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.348147751,0,Trojan,1
421888,4,4,2,104448,8192,360448,417792,4.803001693,0.708004844,7.904980019,0,1,0,62,4,62,15.5,0,4,0,0,0,0,0,2,0,0,0,0,0,0,4285,5.210735123,1,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,1,0,6.130244009,0,Spyware,1
348160,4,4,2,86016,4096,200704,344064,5.924721498,0.641795022,7.994115126,0,1,0,8,3,8,2.666666667,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3541,4.629765603,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,7.994115126,0,Spyware,1
421888,4,4,2,104448,20480,262144,417792,7.212979033,6.636076178,7.876911107,0,1,0,63,4,63,15.75,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4307,5.052008358,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.644292319,0,Trojan,1
821208,5,5,2.321928095,159846.4,2560,437760,799232,4.928115057,1.498103341,6.637882529,0,1,0,329,22,329,14.95454545,0,8,9,0,0,0,0,2,0,64,256,0,0,0,9852,15.94427527,1,1,0,1,0,1,1,0,0,0,0,1,2,0,1,1,0,1,0,6.550990506,0,Benign,0
589824,5,5,2.321928095,117145.6,8192,413696,585728,5.770713926,3.23481863,7.940789452,0,1,0,266,10,266,26.6,0,8,0,0,1,0,8192,2,0,0,0,0,0,0,3444,8.701219512,1,1,0,0,0,1,1,1,1,0,0,1,3,1,1,0,0,1,0,6.710546388,0,Trojan,1
412348,18,18,4.169925001,18639.11111,0,85504,335504,4.022745979,0,6.547136825,1,1,0,152,4,151,38,0,4,0,0,1,0,0,2,0,64,256,0,0,0,3314,14.52383826,1,0,0,0,0,1,1,1,1,0,1,1,4,0,0,1,0,1,0,6.117031844,0,Benign,0
433664,6,6,2.584962501,72021.33333,1024,361472,432128,4.513437406,0.256256216,7.988886583,0,1,1,25,2,25,12.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4464,5.078181004,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4.463766594,0,Spyware,1
208384,7,7,2.807354922,29622.85714,512,169472,207360,4.151681554,0.972729675,6.608868778,0,1,0,32,6,32,5.333333333,0,0,3,0,0,0,0,2,0,0,0,0,0,0,2501,5.93722511,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,1,0,6.581420609,0,Trojan,1
163192,6,6,2.584962501,25258.66667,512,84480,151552,4.070723062,2.064313631,6.07862848,0,1,0,364,21,364,17.33333333,0,3,0,0,0,0,0,2,0,64,256,0,0,0,2040,19.45,1,1,0,1,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,6.07862848,0,Benign,0
471040,4,4,2,116736,8192,253952,466944,6.40445838,4.191891119,7.806816239,0,1,0,84,4,84,21,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4679,5.088694165,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.482165392,0,Trojan,1
503808,5,5,2.321928095,99942.4,4096,434176,499712,4.494457743,0,7.195126222,0,1,0,78,6,78,13,0,6,0,0,1,0,0,2,0,0,0,0,0,0,4535,5.080044101,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.42356726,0,Trojan,1
409600,4,4,2,101376,12288,335872,405504,6.085177414,4.998499776,7.985274658,0,1,0,49,5,49,9.8,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4507,4.820501442,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.335851038,0,Ransomware,1
372736,4,4,2,92928,1024,364544,371712,5.389176439,2.663791336,7.987961182,0,1,0,39,4,39,9.75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4206,4.651450309,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,6.76484233,0,Trojan,1
57936,12,12,3.584962501,3370.666667,0,17920,40448,2.406568299,0,5.962696663,1,1,0,135,14,135,9.642857143,0,1,0,0,0,0,0,2,0,64,256,0,0,0,688,17.57122093,1,0,0,0,0,0,1,0,0,0,1,1,4,0,0,1,0,1,0,5.962696663,0,Benign,0
47366,10,10,3.321928095,4300.8,0,25600,43008,2.877845231,0,6.084500269,1,1,0,82,3,82,27.33333333,0,0,0,0,0,0,0,2,0,0,0,0,0,0,559,13.36851521,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,6.084500269,0,Benign,0
1059328,5,5,2.321928095,211660.8,0,914944,1058304,3.768370445,0,6.66404526,1,1,0,81,2,81,40.5,0,4,0,0,0,0,0,2,0,64,256,0,0,0,3548,11.11245772,1,1,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.66404526,0,Benign,0
212992,5,5,2.321928095,41779.2,4096,147456,208896,3.468561258,0,6.621467326,0,1,0,115,7,115,16.42857143,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,979,11.98569969,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.621467326,0,Trojan,1
99881,8,8,3,12224,512,89088,97792,2.692113829,0,7.720442949,0,1,0,8,4,8,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,858,5.456876457,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,5.513747043,0,Spyware,1
195232,8,8,3,24000,512,145408,192000,1.180830301,0,6.045170478,0,1,0,10,3,10,3.333333333,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1130,5.900884956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.045170478,0,Trojan,1
372736,4,4,2,92928,1024,364544,371712,5.387721464,2.689786438,7.988037636,0,1,0,39,4,39,9.75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4201,4.651749583,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,6.741110474,0,Trojan,1
18056,3,3,1.584962501,3072,1536,4608,9216,4.755098887,3.766821552,6.064337628,0,1,0,31,1,31,31,0,0,0,0,0,0,0,2,0,0,0,0,0,0,270,13.11481481,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.064337628,0,Benign,0
442880,4,4,2,110464,1536,430080,441856,4.030758775,0.089524219,7.618868309,0,1,0,39,4,37,9.75,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4107,4.800827855,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,4.508322321,0,Trojan,1
393216,4,4,2,97280,8192,311296,389120,6.77469415,5.961983261,7.922020809,0,1,0,44,3,44,14.66666667,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4230,4.85106383,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,6.364687308,0,Trojan,1
191502,8,8,3,23808,0,101376,190464,2.924862237,0,6.351340532,1,1,0,73,2,73,36.5,0,4,0,0,1,0,0,2,0,0,0,0,0,0,474,9.563291139,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,6.351340532,0,Benign,0
9011,9,9,3.169925001,796.4444444,0,2048,7168,2.011686058,0,4.930692932,1,1,0,16,2,16,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,82,22.67073171,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,4.930692932,0,Benign,0
376832,4,4,2,93952,1536,366592,375808,4.529199145,0,7.918220289,0,1,0,39,4,34,9.75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4413,4.748697031,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.217294266,0,Trojan,1
1041704,7,7,2.807354922,145627.4286,1024,795136,1019392,4.388488195,1.457932366,6.373955103,0,1,0,362,13,362,27.84615385,0,8,0,0,1,0,0,2,0,64,256,0,0,0,3947,11.82442361,1,1,0,0,0,1,1,1,1,0,1,1,2,0,1,1,0,1,0,6.373955103,0,Benign,0
446464,4,4,2,110592,20480,221184,442368,5.939024533,1.453402095,7.885898576,0,1,0,77,6,77,12.83333333,0,6,0,0,1,0,0,2,0,0,0,0,0,0,4406,5.091466182,1,0,0,1,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.53882838,0,Trojan,1
356352,4,4,2,88064,4096,204800,352256,6.001095133,1.136995284,7.968481579,0,1,0,14,4,14,3.5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3682,4.640956002,1,0,0,1,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,7.968481579,0,Ransomware,1
208896,5,5,2.321928095,40960,4096,143360,204800,3.462552741,0,6.644044023,0,1,0,114,7,114,16.28571429,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1024,11.65429688,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.644044023,0,Ransomware,1
479232,5,5,2.321928095,95027.2,4096,409600,475136,4.524955089,0,7.468670693,0,1,0,78,6,78,13,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4441,5.084440441,1,0,0,1,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.299948055,0,Trojan,1
434176,4,4,2,107520,8192,233472,430080,6.423149923,3.807231762,7.865018143,0,1,0,68,4,68,17,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4314,5.085071859,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.503629327,0,Trojan,1
417792,4,4,2,103424,8192,208896,413696,6.712512365,3.770000385,7.766597039,0,1,0,58,2,58,29,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4334,5.043608676,1,0,0,0,0,1,1,0,0,0,0,1,3,1,0,0,0,1,0,7.766597039,0,Ransomware,1
458752,4,4,2,113664,8192,245760,454656,6.464651135,4.224082501,7.863288586,0,1,0,86,5,86,17.2,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4511,5.097761029,1,0,0,1,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.480763308,0,Ransomware,1
68096,8,8,3,8384,0,48128,67072,2.009262265,0,6.162650324,1,1,0,77,3,77,25.66666667,0,2,0,0,1,0,0,2,0,0,0,0,0,0,441,28.50793651,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.162650324,0,Benign,0
450560,4,4,2,111616,8192,221184,446464,6.499368868,4.510340048,7.982077146,0,1,0,71,3,71,23.66666667,0,4,1,0,0,0,0,2,0,0,0,0,0,0,4429,5.422217205,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.057908762,0,Spyware,1
762488,6,6,2.584962501,123562.6667,2560,531968,741376,4.583676498,1.181462198,6.070761007,0,1,0,263,21,263,12.52380952,0,5,0,0,0,0,0,2,0,64,256,0,0,0,2097,17.09346686,1,1,0,0,0,1,1,1,1,0,0,1,3,0,1,1,0,1,0,6.070761007,0,Benign,0
402432,4,4,2,5632,1024,14336,22528,4.276969618,0.405548354,6.627730788,0,1,0,39,3,39,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4529,4.681828218,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,6.627730788,0,Trojan,1
157184,8,8,3,19520,512,104960,156160,4.657245291,0.020393135,7.979457605,0,1,0,168,6,168,28,0,1,1,1,0,0,0,2,0,0,256,0,0,0,1661,6.539434076,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.328288799,0,Spyware,1
95272,3,3,1.584962501,31232,512,92160,93696,4.532015906,2.093858639,7.615056046,0,1,0,10,4,10,2.5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1011,5.709198813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.615056046,0,Trojan,1
393216,4,4,2,97280,8192,311296,389120,6.769942553,5.961564843,7.920461326,0,1,0,39,2,39,19.5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4250,4.814823529,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,6.347382466,0,Spyware,1
19890064,15,15,3.906890596,1325192.533,512,6788608,19877888,5.624189707,0.737210209,7.998875648,0,1,0,47,1,47,47,0,2,0,0,0,0,0,2,0,64,256,0,0,0,104941,18.71997599,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6.125451199,0,Benign,0
283160,5,5,2.321928095,56217.6,1536,266240,281088,5.359113875,3.047351321,7.669345049,0,1,0,287,4,287,71.75,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2151,6.29660623,1,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,1,0,5.204911456,0,Ransomware,1
222832,6,6,2.584962501,19797.33333,0,74240,118784,4.594677473,0,7.860982357,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,2321,7.900473934,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884652,0,Benign,0
91640,5,5,2.321928095,16179.2,3584,56832,80896,4.778430159,2.712016009,6.400686085,0,1,0,109,8,109,13.625,0,4,0,0,0,0,0,2,0,64,256,0,0,0,812,11.37192118,1,1,0,0,0,1,1,0,0,0,0,1,7,0,1,0,0,1,0,6.135551084,0,Benign,0
123392,12,12,3.584962501,8789.333333,0,71168,105472,3.120127596,0,6.230548582,1,1,0,152,12,152,12.66666667,0,1,0,0,0,0,0,2,0,64,256,0,0,0,1278,14.04068858,1,0,0,0,0,0,1,0,0,0,1,1,4,0,0,1,0,1,0,6.230548582,0,Benign,0
226304,5,5,2.321928095,45056,2048,190976,225280,6.431432856,5.938226149,6.852180235,0,1,0,250,4,250,62.5,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1091,10.37671861,1,0,0,0,0,0,1,0,0,0,0,1,11,0,1,0,0,1,0,6.852180235,1,Spyware,1
208896,5,5,2.321928095,40960,4096,143360,204800,3.4286057,0,6.64390177,0,1,0,114,7,114,16.28571429,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1015,11.68374384,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.64390177,0,Trojan,1
13518864,13,13,3.700439718,1039044.923,512,8621568,13507584,3.672328794,0,6.577039263,0,1,0,485,21,485,23.0952381,1,14,1,0,0,0,0,2,0,64,256,0,0,0,31982,12.22028016,1,1,0,1,0,1,1,1,1,0,1,1,7,0,1,1,0,1,0,6.577039263,0,Benign,0
165024,8,8,3,20224,512,145408,161792,1.214807154,0,6.050151859,0,1,0,10,3,10,3.333333333,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1088,5.954963235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.050151859,0,Ransomware,1
168448,3,3,1.584962501,55808,15360,125440,167424,5.823918849,4.964073991,6.710656186,0,1,0,97,1,97,97,0,7,0,0,0,0,0,2,0,0,0,0,0,0,1389,17.57739381,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,6.710656186,0,Benign,0
391168,4,4,2,97536,1536,380928,390144,4.568769662,0,7.881997813,0,1,0,39,4,35,9.75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4339,4.779672736,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.344482248,0,Spyware,1
142432,6,6,2.584962501,23381.33333,1024,126464,140288,3.132266497,0,6.244941026,0,1,0,104,6,104,17.33333333,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1212,7.21369637,1,0,0,0,0,0,1,0,0,0,0,1,7,0,0,0,0,1,0,6.244941026,0,Trojan,1
170496,9,9,3.169925001,18830.22222,512,144896,169472,2.911119135,0.428263387,7.947078176,0,1,1,19,2,19,9.5,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1829,5.48168398,1,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,1,0,7.947078176,0,Trojan,1
187392,6,6,2.584962501,31061.33333,512,76800,186368,4.598225531,0,7.46285414,0,1,0,87,6,87,14.5,0,5,0,0,0,0,0,2,0,64,256,0,0,0,1581,8.975332068,1,1,0,0,0,1,1,0,0,0,0,1,4,0,1,1,0,1,0,6.641536134,0,Benign,0
